"","Cmean","pval","I","pval.1","Lambda","pval.2","K","pval.3","K.star","pval.4"
"94",0.587245645041917,0.001,0.259000644029491,0.001,1.00271940838827,0.001,0.822164367763975,0.001,0.585959932017722,0.001
"95",0.701044185339703,0.001,0.386759079400907,0.001,1.00583077947116,0.001,0.561791751325758,0.001,0.714712440806359,0.001
"96",0.925146604788138,0.001,0.72085791041258,0.001,1.02481128626758,0.001,0.446796065771149,0.001,1.3997261357427,0.001
"97",0.835995302666466,0.001,0.557110823641368,0.001,1.02128998238916,0.001,1.00672139107955,0.001,1.15357818682891,0.001
"98",0.585436984586889,0.001,0.258543835940015,0.001,1.03332315529092,0.001,0.543039154260328,0.001,0.470964939559713,0.001
"99",0.587502531539685,0.001,0.291376677814817,0.001,1.02508177031374,0.001,0.187771990190448,0.001,0.453833345517857,0.001
"100",0.872688772970102,0.001,0.505208552893036,0.001,1.0218416694205,0.001,1.43934082080179,0.001,1.27408670733897,0.001
"101",0.795923500931837,0.001,0.391329514113339,0.001,1.00260162436428,0.001,0.51765720177133,0.001,0.746623710748676,0.001
"102",0.720585658507766,0.001,0.539447940809764,0.001,1.05617544454421,0.001,0.211116254515775,0.001,0.607792761837259,0.001
"103",0.734765977658081,0.001,0.437480262651421,0.001,1.01175368777995,0.001,0.990622060984812,0.001,0.802184945153471,0.001
"104",0.678041993018411,0.001,0.43526008709853,0.001,1.04996280638236,0.001,0.135269721806462,0.001,0.453819405727447,0.001
"105",0.805816159401347,0.001,0.656968954708092,0.001,1.00412694173235,0.001,0.176679408819181,0.001,0.991138283171713,0.001
"106",0.796273193904383,0.001,0.287092278939784,0.003,1.03679449888487,0.001,1.90664696888591,0.001,1.25179661907475,0.001
"107",0.785753785017687,0.001,0.456340712139081,0.001,1.05045920048881,0.001,0.196933875568153,0.001,0.856643515035784,0.001
"108",0.82495866690534,0.001,0.294265334343071,0.009,1.02253588091039,0.001,2.50913603667099,0.001,1.70982446939042,0.001
"109",0.669392599271457,0.001,0.324973593422868,0.001,1.05085694733628,0.001,0.283795571952188,0.001,0.441489151071597,0.001
"110",0.641850827953178,0.001,0.193079907290077,0.012,1.01229663725521,0.001,1.457158548057,0.001,0.714578636550382,0.001
"111",0.776985830934265,0.001,0.546053967930193,0.001,1.05172981575785,0.001,0.625937569025711,0.001,0.93452763253779,0.001
"112",0.762691925178264,0.001,0.417604440683129,0.001,1.01073900003441,0.001,0.636686448203024,0.001,0.921637553843281,0.001
"113",0.515662057295979,0.001,0.263362033645452,0.002,1.00804990351083,0.001,0.132017930178658,0.001,0.447887782766608,0.001
"114",0.813854636076043,0.001,0.478053445755298,0.001,1.02699856977885,0.001,0.336994976633786,0.001,0.717860298618685,0.001
"115",0.813131418110481,0.001,0.512193830874305,0.001,1.02360048993572,0.001,0.143051245073629,0.001,0.787556980040093,0.001
"116",0.826660836401776,0.001,0.508480419744775,0.001,1.07252357737712,0.001,0.642808851695708,0.001,1.03988608710611,0.001
"117",0.78617581601222,0.001,0.557593175641438,0.001,1.04906539969196,0.001,0.364626713838377,0.001,0.851469567220799,0.001
"118",0.87576123111381,0.001,0.657175626160697,0.001,1.00688688258188,0.001,0.616465329837454,0.001,1.31668705829761,0.001
"119",0.795964093774065,0.001,0.2931085010221,0.003,1.01220298755064,0.001,0.939384619524376,0.001,0.814112407308756,0.001
"120",0.819552232970179,0.001,0.559869452893119,0.001,1.02661862467436,0.001,0.828197454166154,0.001,1.36854856978485,0.001
"121",0.701638930168016,0.001,0.46514111603281,0.001,0.999984067021949,0.001,1.67469874428771,0.001,1.14543922315667,0.001
"122",0.684446872805773,0.001,0.404918373623656,0.001,1.0355214308183,0.001,0.109034592556326,0.001,0.603595089191954,0.001
"123",0.795612009947756,0.001,0.254248388048544,0.01,1.0024606017161,0.001,4.78125521411041,0.001,1.74120951639019,0.001
